"","Strains","row_id","Plate","PD2_blank","PD2Ca_blank","Variable","OD","Treatment","Day"
"1442","WM1-1",22,3,0.107833333333333,0.106083333333333,"X2",0.0441666666666667,"PD2",6
"1443","WM1-1",22,3,0.107833333333333,0.106083333333333,"X3",0.0361666666666667,"PD2",6
"1444","WM1-1",22,3,0.107833333333333,0.106083333333333,"X4",0.0391666666666667,"PD2",6
"1445","WM1-1",22,3,0.107833333333333,0.106083333333333,"X5",0.0411666666666667,"PD2",6
"1446","WM1-1",22,3,0.107833333333333,0.106083333333333,"X6",0.0371666666666667,"PD2",6
"1447","WM1-1",22,3,0.107833333333333,0.106083333333333,"X7",0.0349166666666667,"PD2+Ca",6
"1448","WM1-1",22,3,0.107833333333333,0.106083333333333,"X8",0.0309166666666667,"PD2+Ca",6
"1449","WM1-1",22,3,0.107833333333333,0.106083333333333,"X9",0.0339166666666667,"PD2+Ca",6
"1450","WM1-1",22,3,0.107833333333333,0.106083333333333,"X10",0.0319166666666667,"PD2+Ca",6
"1451","WM1-1",22,3,0.107833333333333,0.106083333333333,"X11",0.0429166666666667,"PD2+Ca",6
"1452","WM1-1",22,3,0.107833333333333,0.106083333333333,"X12",0.0349166666666667,"PD2+Ca",6
"1453","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X1",0.125166666666667,"PD2",6
"1454","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X2",0.146166666666667,"PD2",6
"1455","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X3",0.163166666666667,"PD2",6
"1456","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X4",0.172166666666667,"PD2",6
"1457","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X5",0.171166666666667,"PD2",6
"1458","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X6",0.164166666666667,"PD2",6
"1459","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X7",0.180916666666667,"PD2+Ca",6
"1460","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X8",0.173916666666667,"PD2+Ca",6
"1461","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X9",0.176916666666667,"PD2+Ca",6
"1462","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X10",0.185916666666667,"PD2+Ca",6
"1463","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X11",0.172916666666667,"PD2+Ca",6
"1464","B3SN17.2",23,3,0.107833333333333,0.106083333333333,"X12",0.163916666666667,"PD2+Ca",6
"1465","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X1",0.121166666666667,"PD2",6
"1466","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X2",0.145166666666667,"PD2",6
"1467","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X3",0.151166666666667,"PD2",6
"1468","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X4",0.119166666666667,"PD2",6
"1469","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X5",0.108166666666667,"PD2",6
"1470","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X6",0.113166666666667,"PD2",6
"1471","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X7",0.191916666666667,"PD2+Ca",6
"1472","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X8",0.193916666666667,"PD2+Ca",6
"1473","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X9",0.189916666666667,"PD2+Ca",6
"1474","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X10",0.189916666666667,"PD2+Ca",6
"1475","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X11",0.182916666666667,"PD2+Ca",6
"1476","TemeculaL",24,3,0.107833333333333,0.106083333333333,"X12",0.168916666666667,"PD2+Ca",6
"1477","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X1",0.268166666666667,"PD2",6
"1478","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X2",0.299166666666667,"PD2",6
"1479","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X3",0.315166666666667,"PD2",6
"1480","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X4",0.298166666666667,"PD2",6
"1481","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X5",0.299166666666667,"PD2",6
"1482","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X6",0.294166666666667,"PD2",6
"1483","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X7",0.301916666666667,"PD2+Ca",6
"1484","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X8",0.313916666666667,"PD2+Ca",6
"1485","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X9",0.332916666666667,"PD2+Ca",6
"1486","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X10",0.305916666666667,"PD2+Ca",6
"1487","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X11",0.298916666666667,"PD2+Ca",6
"1488","IVIA53872",25,3,0.107833333333333,0.106083333333333,"X12",0.274916666666667,"PD2+Ca",6
"1489","XF3348",26,3,0.107833333333333,0.106083333333333,"X1",0.0731666666666667,"PD2",6
"1490","XF3348",26,3,0.107833333333333,0.106083333333333,"X2",0.0881666666666667,"PD2",6
"1491","XF3348",26,3,0.107833333333333,0.106083333333333,"X3",0.0841666666666667,"PD2",6
"1492","XF3348",26,3,0.107833333333333,0.106083333333333,"X4",0.0831666666666667,"PD2",6
"1493","XF3348",26,3,0.107833333333333,0.106083333333333,"X5",0.0881666666666667,"PD2",6
"1494","XF3348",26,3,0.107833333333333,0.106083333333333,"X6",0.0741666666666667,"PD2",6
"1495","XF3348",26,3,0.107833333333333,0.106083333333333,"X7",0.0869166666666667,"PD2+Ca",6
"1496","XF3348",26,3,0.107833333333333,0.106083333333333,"X8",0.0859166666666667,"PD2+Ca",6
"1497","XF3348",26,3,0.107833333333333,0.106083333333333,"X9",0.0939166666666667,"PD2+Ca",6
"1498","XF3348",26,3,0.107833333333333,0.106083333333333,"X10",0.0929166666666667,"PD2+Ca",6
"1499","XF3348",26,3,0.107833333333333,0.106083333333333,"X11",0.0869166666666667,"PD2+Ca",6
"1500","XF3348",26,3,0.107833333333333,0.106083333333333,"X12",0.0959166666666667,"PD2+Ca",6
"1501","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X1",0.181166666666667,"PD2",6
"1502","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X2",0.183166666666667,"PD2",6
"1503","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X3",0.211166666666667,"PD2",6
"1504","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X4",0.212166666666667,"PD2",6
"1505","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X5",0.197166666666667,"PD2",6
"1506","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X6",0.196166666666667,"PD2",6
"1507","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X7",0.157916666666667,"PD2+Ca",6
"1508","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X8",0.142916666666667,"PD2+Ca",6
"1509","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X9",0.144916666666667,"PD2+Ca",6
"1510","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X10",0.127916666666667,"PD2+Ca",6
"1511","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X11",0.123916666666667,"PD2+Ca",6
"1512","IVIA5901",27,3,0.107833333333333,0.106083333333333,"X12",0.153916666666667,"PD2+Ca",6
"1513","WM1-1",2,1,0.10775,0.106416666666667,"X1",0.03225,"PD2",7
"1514","WM1-1",2,1,0.10775,0.106416666666667,"X2",0.03925,"PD2",7
"1515","WM1-1",2,1,0.10775,0.106416666666667,"X3",0.03525,"PD2",7
"1516","WM1-1",2,1,0.10775,0.106416666666667,"X4",0.04125,"PD2",7
"1517","WM1-1",2,1,0.10775,0.106416666666667,"X5",0.03625,"PD2",7
"1518","WM1-1",2,1,0.10775,0.106416666666667,"X6",0.03625,"PD2",7
"1519","WM1-1",2,1,0.10775,0.106416666666667,"X7",-0.00341666666666667,"PD2+Ca",7
"1520","WM1-1",2,1,0.10775,0.106416666666667,"X8",0.0345833333333333,"PD2+Ca",7
"1521","WM1-1",2,1,0.10775,0.106416666666667,"X9",0.0355833333333333,"PD2+Ca",7
"1522","WM1-1",2,1,0.10775,0.106416666666667,"X10",0.0395833333333333,"PD2+Ca",7
"1523","WM1-1",2,1,0.10775,0.106416666666667,"X11",0.0355833333333333,"PD2+Ca",7
"1524","WM1-1",2,1,0.10775,0.106416666666667,"X12",0.0355833333333333,"PD2+Ca",7
"1525","B3SN17.2",3,1,0.10775,0.106416666666667,"X1",0.10925,"PD2",7
"1526","B3SN17.2",3,1,0.10775,0.106416666666667,"X2",0.13825,"PD2",7
"1527","B3SN17.2",3,1,0.10775,0.106416666666667,"X3",0.14025,"PD2",7
"1528","B3SN17.2",3,1,0.10775,0.106416666666667,"X4",0.14025,"PD2",7
"1529","B3SN17.2",3,1,0.10775,0.106416666666667,"X5",0.16625,"PD2",7
"1530","B3SN17.2",3,1,0.10775,0.106416666666667,"X6",0.15025,"PD2",7
"1531","B3SN17.2",3,1,0.10775,0.106416666666667,"X7",0.185583333333333,"PD2+Ca",7
"1532","B3SN17.2",3,1,0.10775,0.106416666666667,"X8",0.167583333333333,"PD2+Ca",7
"1533","B3SN17.2",3,1,0.10775,0.106416666666667,"X9",0.159583333333333,"PD2+Ca",7
"1534","B3SN17.2",3,1,0.10775,0.106416666666667,"X10",0.174583333333333,"PD2+Ca",7
"1535","B3SN17.2",3,1,0.10775,0.106416666666667,"X11",0.166583333333333,"PD2+Ca",7
"1536","B3SN17.2",3,1,0.10775,0.106416666666667,"X12",0.177583333333333,"PD2+Ca",7
"1537","TemeculaL",4,1,0.10775,0.106416666666667,"X1",0.12625,"PD2",7
"1538","TemeculaL",4,1,0.10775,0.106416666666667,"X2",0.13325,"PD2",7
"1539","TemeculaL",4,1,0.10775,0.106416666666667,"X3",0.13125,"PD2",7
"1540","TemeculaL",4,1,0.10775,0.106416666666667,"X4",0.13925,"PD2",7
"1541","TemeculaL",4,1,0.10775,0.106416666666667,"X5",0.13625,"PD2",7
"1542","TemeculaL",4,1,0.10775,0.106416666666667,"X6",0.14425,"PD2",7
"1543","TemeculaL",4,1,0.10775,0.106416666666667,"X7",0.194583333333333,"PD2+Ca",7
"1544","TemeculaL",4,1,0.10775,0.106416666666667,"X8",0.175583333333333,"PD2+Ca",7
"1545","TemeculaL",4,1,0.10775,0.106416666666667,"X9",0.170583333333333,"PD2+Ca",7
"1546","TemeculaL",4,1,0.10775,0.106416666666667,"X10",0.177583333333333,"PD2+Ca",7
"1547","TemeculaL",4,1,0.10775,0.106416666666667,"X11",0.181583333333333,"PD2+Ca",7
"1548","TemeculaL",4,1,0.10775,0.106416666666667,"X12",0.198583333333333,"PD2+Ca",7
"1549","IVIA53872",5,1,0.10775,0.106416666666667,"X1",0.24325,"PD2",7
"1550","IVIA53872",5,1,0.10775,0.106416666666667,"X2",0.22925,"PD2",7
"1551","IVIA53872",5,1,0.10775,0.106416666666667,"X3",0.25225,"PD2",7
"1552","IVIA53872",5,1,0.10775,0.106416666666667,"X4",0.27025,"PD2",7
"1553","IVIA53872",5,1,0.10775,0.106416666666667,"X5",0.26825,"PD2",7
"1554","IVIA53872",5,1,0.10775,0.106416666666667,"X6",0.27625,"PD2",7
"1555","IVIA53872",5,1,0.10775,0.106416666666667,"X7",0.290583333333333,"PD2+Ca",7
"1556","IVIA53872",5,1,0.10775,0.106416666666667,"X8",0.259583333333333,"PD2+Ca",7
"1557","IVIA53872",5,1,0.10775,0.106416666666667,"X9",0.261583333333333,"PD2+Ca",7
"1558","IVIA53872",5,1,0.10775,0.106416666666667,"X10",0.296583333333333,"PD2+Ca",7
"1559","IVIA53872",5,1,0.10775,0.106416666666667,"X11",0.262583333333333,"PD2+Ca",7
"1560","IVIA53872",5,1,0.10775,0.106416666666667,"X12",0.274583333333333,"PD2+Ca",7
"1561","XF3348",6,1,0.10775,0.106416666666667,"X1",0.11125,"PD2",7
"1562","XF3348",6,1,0.10775,0.106416666666667,"X2",0.11325,"PD2",7
"1563","XF3348",6,1,0.10775,0.106416666666667,"X3",0.09825,"PD2",7
"1564","XF3348",6,1,0.10775,0.106416666666667,"X4",0.12425,"PD2",7
"1565","XF3348",6,1,0.10775,0.106416666666667,"X5",0.09325,"PD2",7
"1566","XF3348",6,1,0.10775,0.106416666666667,"X6",0.10325,"PD2",7
"1567","XF3348",6,1,0.10775,0.106416666666667,"X7",0.126583333333333,"PD2+Ca",7
"1568","XF3348",6,1,0.10775,0.106416666666667,"X8",0.117583333333333,"PD2+Ca",7
"1569","XF3348",6,1,0.10775,0.106416666666667,"X9",0.138583333333333,"PD2+Ca",7
"1570","XF3348",6,1,0.10775,0.106416666666667,"X10",0.131583333333333,"PD2+Ca",7
"1571","XF3348",6,1,0.10775,0.106416666666667,"X11",0.131583333333333,"PD2+Ca",7
"1572","XF3348",6,1,0.10775,0.106416666666667,"X12",0.127583333333333,"PD2+Ca",7
"1573","IVIA5901",7,1,0.10775,0.106416666666667,"X1",0.19525,"PD2",7
"1574","IVIA5901",7,1,0.10775,0.106416666666667,"X2",0.19325,"PD2",7
"1575","IVIA5901",7,1,0.10775,0.106416666666667,"X3",0.20125,"PD2",7
"1576","IVIA5901",7,1,0.10775,0.106416666666667,"X4",0.18725,"PD2",7
"1577","IVIA5901",7,1,0.10775,0.106416666666667,"X5",0.17525,"PD2",7
"1578","IVIA5901",7,1,0.10775,0.106416666666667,"X6",0.16425,"PD2",7
"1579","IVIA5901",7,1,0.10775,0.106416666666667,"X7",0.216583333333333,"PD2+Ca",7
"1580","IVIA5901",7,1,0.10775,0.106416666666667,"X8",0.217583333333333,"PD2+Ca",7
"1581","IVIA5901",7,1,0.10775,0.106416666666667,"X9",0.225583333333333,"PD2+Ca",7
"1582","IVIA5901",7,1,0.10775,0.106416666666667,"X10",0.220583333333333,"PD2+Ca",7
"1583","IVIA5901",7,1,0.10775,0.106416666666667,"X11",0.211583333333333,"PD2+Ca",7
"1584","IVIA5901",7,1,0.10775,0.106416666666667,"X12",0.229583333333333,"PD2+Ca",7
"1585","WM1-1",12,2,0.104,0.103416666666667,"X1",0.046,"PD2",7
"1586","WM1-1",12,2,0.104,0.103416666666667,"X2",0.041,"PD2",7
"1587","WM1-1",12,2,0.104,0.103416666666667,"X3",0.044,"PD2",7
"1588","WM1-1",12,2,0.104,0.103416666666667,"X4",0.041,"PD2",7
"1589","WM1-1",12,2,0.104,0.103416666666667,"X5",0.041,"PD2",7
"1590","WM1-1",12,2,0.104,0.103416666666667,"X6",0.033,"PD2",7
"1591","WM1-1",12,2,0.104,0.103416666666667,"X7",0.0435833333333333,"PD2+Ca",7
"1592","WM1-1",12,2,0.104,0.103416666666667,"X8",0.0425833333333333,"PD2+Ca",7
"1593","WM1-1",12,2,0.104,0.103416666666667,"X9",0.0465833333333333,"PD2+Ca",7
"1594","WM1-1",12,2,0.104,0.103416666666667,"X10",0.0405833333333333,"PD2+Ca",7
"1595","WM1-1",12,2,0.104,0.103416666666667,"X11",0.0435833333333333,"PD2+Ca",7
"1596","WM1-1",12,2,0.104,0.103416666666667,"X12",0.0455833333333333,"PD2+Ca",7
"1597","B3SN17.2",13,2,0.104,0.103416666666667,"X1",0.156,"PD2",7
"1598","B3SN17.2",13,2,0.104,0.103416666666667,"X2",0.167,"PD2",7
"1599","B3SN17.2",13,2,0.104,0.103416666666667,"X3",0.151,"PD2",7
"1600","B3SN17.2",13,2,0.104,0.103416666666667,"X4",0.179,"PD2",7
"1601","B3SN17.2",13,2,0.104,0.103416666666667,"X5",0.178,"PD2",7
"1602","B3SN17.2",13,2,0.104,0.103416666666667,"X6",0.181,"PD2",7
"1603","B3SN17.2",13,2,0.104,0.103416666666667,"X7",0.166583333333333,"PD2+Ca",7
"1604","B3SN17.2",13,2,0.104,0.103416666666667,"X8",0.166583333333333,"PD2+Ca",7
"1605","B3SN17.2",13,2,0.104,0.103416666666667,"X9",0.170583333333333,"PD2+Ca",7
"1606","B3SN17.2",13,2,0.104,0.103416666666667,"X10",0.171583333333333,"PD2+Ca",7
"1607","B3SN17.2",13,2,0.104,0.103416666666667,"X11",0.169583333333333,"PD2+Ca",7
"1608","B3SN17.2",13,2,0.104,0.103416666666667,"X12",0.168583333333333,"PD2+Ca",7
"1609","TemeculaL",14,2,0.104,0.103416666666667,"X1",0.125,"PD2",7
"1610","TemeculaL",14,2,0.104,0.103416666666667,"X2",0.141,"PD2",7
"1611","TemeculaL",14,2,0.104,0.103416666666667,"X3",0.151,"PD2",7
"1612","TemeculaL",14,2,0.104,0.103416666666667,"X4",0.14,"PD2",7
"1613","TemeculaL",14,2,0.104,0.103416666666667,"X5",0.152,"PD2",7
"1614","TemeculaL",14,2,0.104,0.103416666666667,"X6",0.156,"PD2",7
"1615","TemeculaL",14,2,0.104,0.103416666666667,"X7",0.189583333333333,"PD2+Ca",7
"1616","TemeculaL",14,2,0.104,0.103416666666667,"X8",0.187583333333333,"PD2+Ca",7
"1617","TemeculaL",14,2,0.104,0.103416666666667,"X9",0.188583333333333,"PD2+Ca",7
"1618","TemeculaL",14,2,0.104,0.103416666666667,"X10",0.190583333333333,"PD2+Ca",7
"1619","TemeculaL",14,2,0.104,0.103416666666667,"X11",0.186583333333333,"PD2+Ca",7
"1620","TemeculaL",14,2,0.104,0.103416666666667,"X12",0.174583333333333,"PD2+Ca",7
"1621","IVIA53872",15,2,0.104,0.103416666666667,"X1",0.277,"PD2",7
"1622","IVIA53872",15,2,0.104,0.103416666666667,"X2",0.277,"PD2",7
"1623","IVIA53872",15,2,0.104,0.103416666666667,"X3",0.285,"PD2",7
"1624","IVIA53872",15,2,0.104,0.103416666666667,"X4",0.302,"PD2",7
"1625","IVIA53872",15,2,0.104,0.103416666666667,"X5",0.294,"PD2",7
"1626","IVIA53872",15,2,0.104,0.103416666666667,"X6",0.31,"PD2",7
"1627","IVIA53872",15,2,0.104,0.103416666666667,"X7",0.298583333333333,"PD2+Ca",7
"1628","IVIA53872",15,2,0.104,0.103416666666667,"X8",0.293583333333333,"PD2+Ca",7
"1629","IVIA53872",15,2,0.104,0.103416666666667,"X9",0.299583333333333,"PD2+Ca",7
"1630","IVIA53872",15,2,0.104,0.103416666666667,"X10",0.289583333333333,"PD2+Ca",7
"1631","IVIA53872",15,2,0.104,0.103416666666667,"X11",0.280583333333333,"PD2+Ca",7
"1632","IVIA53872",15,2,0.104,0.103416666666667,"X12",0.270583333333333,"PD2+Ca",7
"1633","XF3348",16,2,0.104,0.103416666666667,"X1",0.105,"PD2",7
"1634","XF3348",16,2,0.104,0.103416666666667,"X2",0.098,"PD2",7
"1635","XF3348",16,2,0.104,0.103416666666667,"X3",0.106,"PD2",7
"1636","XF3348",16,2,0.104,0.103416666666667,"X4",0.111,"PD2",7
"1637","XF3348",16,2,0.104,0.103416666666667,"X5",0.107,"PD2",7
"1638","XF3348",16,2,0.104,0.103416666666667,"X6",0.112,"PD2",7
"1639","XF3348",16,2,0.104,0.103416666666667,"X7",0.116583333333333,"PD2+Ca",7
"1640","XF3348",16,2,0.104,0.103416666666667,"X8",0.113583333333333,"PD2+Ca",7
"1641","XF3348",16,2,0.104,0.103416666666667,"X9",0.117583333333333,"PD2+Ca",7
"1642","XF3348",16,2,0.104,0.103416666666667,"X10",0.126583333333333,"PD2+Ca",7
"1643","XF3348",16,2,0.104,0.103416666666667,"X11",0.125583333333333,"PD2+Ca",7
"1644","XF3348",16,2,0.104,0.103416666666667,"X12",0.119583333333333,"PD2+Ca",7
"1645","IVIA5901",17,2,0.104,0.103416666666667,"X1",0.197,"PD2",7
"1646","IVIA5901",17,2,0.104,0.103416666666667,"X2",0.185,"PD2",7
"1647","IVIA5901",17,2,0.104,0.103416666666667,"X3",0.191,"PD2",7
"1648","IVIA5901",17,2,0.104,0.103416666666667,"X4",0.173,"PD2",7
"1649","IVIA5901",17,2,0.104,0.103416666666667,"X5",0.179,"PD2",7
"1650","IVIA5901",17,2,0.104,0.103416666666667,"X6",0.177,"PD2",7
"1651","IVIA5901",17,2,0.104,0.103416666666667,"X7",0.211583333333333,"PD2+Ca",7
"1652","IVIA5901",17,2,0.104,0.103416666666667,"X8",0.200583333333333,"PD2+Ca",7
"1653","IVIA5901",17,2,0.104,0.103416666666667,"X9",0.205583333333333,"PD2+Ca",7
"1654","IVIA5901",17,2,0.104,0.103416666666667,"X10",0.198583333333333,"PD2+Ca",7
"1655","IVIA5901",17,2,0.104,0.103416666666667,"X11",0.205583333333333,"PD2+Ca",7
"1656","IVIA5901",17,2,0.104,0.103416666666667,"X12",0.221583333333333,"PD2+Ca",7
"1657","WM1-1",22,3,0.107583333333333,0.106,"X1",0.275416666666667,"PD2",7
"1658","WM1-1",22,3,0.107583333333333,0.106,"X2",0.0504166666666667,"PD2",7
"1659","WM1-1",22,3,0.107583333333333,0.106,"X3",0.0434166666666667,"PD2",7
"1660","WM1-1",22,3,0.107583333333333,0.106,"X4",0.0454166666666667,"PD2",7
"1661","WM1-1",22,3,0.107583333333333,0.106,"X5",0.0474166666666667,"PD2",7
"1662","WM1-1",22,3,0.107583333333333,0.106,"X6",0.0444166666666667,"PD2",7
"1663","WM1-1",22,3,0.107583333333333,0.106,"X7",0.046,"PD2+Ca",7
"1664","WM1-1",22,3,0.107583333333333,0.106,"X8",0.043,"PD2+Ca",7
"1665","WM1-1",22,3,0.107583333333333,0.106,"X9",0.047,"PD2+Ca",7
"1666","WM1-1",22,3,0.107583333333333,0.106,"X10",0.045,"PD2+Ca",7
"1667","WM1-1",22,3,0.107583333333333,0.106,"X11",0.054,"PD2+Ca",7
"1668","WM1-1",22,3,0.107583333333333,0.106,"X12",0.047,"PD2+Ca",7
"1669","B3SN17.2",23,3,0.107583333333333,0.106,"X1",0.132416666666667,"PD2",7
"1670","B3SN17.2",23,3,0.107583333333333,0.106,"X2",0.147416666666667,"PD2",7
"1671","B3SN17.2",23,3,0.107583333333333,0.106,"X3",0.160416666666667,"PD2",7
"1672","B3SN17.2",23,3,0.107583333333333,0.106,"X4",0.174416666666667,"PD2",7
"1673","B3SN17.2",23,3,0.107583333333333,0.106,"X5",0.173416666666667,"PD2",7
"1674","B3SN17.2",23,3,0.107583333333333,0.106,"X6",0.173416666666667,"PD2",7
"1675","B3SN17.2",23,3,0.107583333333333,0.106,"X7",0.182,"PD2+Ca",7
"1676","B3SN17.2",23,3,0.107583333333333,0.106,"X8",0.172,"PD2+Ca",7
"1677","B3SN17.2",23,3,0.107583333333333,0.106,"X9",0.177,"PD2+Ca",7
"1678","B3SN17.2",23,3,0.107583333333333,0.106,"X10",0.187,"PD2+Ca",7
"1679","B3SN17.2",23,3,0.107583333333333,0.106,"X11",0.175,"PD2+Ca",7
"1680","B3SN17.2",23,3,0.107583333333333,0.106,"X12",0.177,"PD2+Ca",7
"1681","TemeculaL",24,3,0.107583333333333,0.106,"X1",0.110416666666667,"PD2",7
"1682","TemeculaL",24,3,0.107583333333333,0.106,"X2",0.129416666666667,"PD2",7
"1683","TemeculaL",24,3,0.107583333333333,0.106,"X3",0.139416666666667,"PD2",7
"1684","TemeculaL",24,3,0.107583333333333,0.106,"X4",0.133416666666667,"PD2",7
"1685","TemeculaL",24,3,0.107583333333333,0.106,"X5",0.130416666666667,"PD2",7
"1686","TemeculaL",24,3,0.107583333333333,0.106,"X6",0.134416666666667,"PD2",7
"1687","TemeculaL",24,3,0.107583333333333,0.106,"X7",0.2,"PD2+Ca",7
"1688","TemeculaL",24,3,0.107583333333333,0.106,"X8",0.204,"PD2+Ca",7
"1689","TemeculaL",24,3,0.107583333333333,0.106,"X9",0.2,"PD2+Ca",7
"1690","TemeculaL",24,3,0.107583333333333,0.106,"X10",0.193,"PD2+Ca",7
"1691","TemeculaL",24,3,0.107583333333333,0.106,"X11",0.188,"PD2+Ca",7
"1692","TemeculaL",24,3,0.107583333333333,0.106,"X12",0.178,"PD2+Ca",7
"1693","IVIA53872",25,3,0.107583333333333,0.106,"X1",0.256416666666667,"PD2",7
"1694","IVIA53872",25,3,0.107583333333333,0.106,"X2",0.282416666666667,"PD2",7
"1695","IVIA53872",25,3,0.107583333333333,0.106,"X3",0.300416666666667,"PD2",7
"1696","IVIA53872",25,3,0.107583333333333,0.106,"X4",0.290416666666667,"PD2",7
"1697","IVIA53872",25,3,0.107583333333333,0.106,"X5",0.293416666666667,"PD2",7
"1698","IVIA53872",25,3,0.107583333333333,0.106,"X6",0.289416666666667,"PD2",7
"1699","IVIA53872",25,3,0.107583333333333,0.106,"X7",0.292,"PD2+Ca",7
"1700","IVIA53872",25,3,0.107583333333333,0.106,"X8",0.308,"PD2+Ca",7
"1701","IVIA53872",25,3,0.107583333333333,0.106,"X9",0.319,"PD2+Ca",7
"1702","IVIA53872",25,3,0.107583333333333,0.106,"X10",0.29,"PD2+Ca",7
"1703","IVIA53872",25,3,0.107583333333333,0.106,"X11",0.273,"PD2+Ca",7
"1704","IVIA53872",25,3,0.107583333333333,0.106,"X12",0.281,"PD2+Ca",7
"1705","XF3348",26,3,0.107583333333333,0.106,"X1",0.0824166666666667,"PD2",7
"1706","XF3348",26,3,0.107583333333333,0.106,"X2",0.0964166666666667,"PD2",7
"1707","XF3348",26,3,0.107583333333333,0.106,"X3",0.0924166666666667,"PD2",7
"1708","XF3348",26,3,0.107583333333333,0.106,"X4",0.0954166666666667,"PD2",7
"1709","XF3348",26,3,0.107583333333333,0.106,"X5",0.101416666666667,"PD2",7
"1710","XF3348",26,3,0.107583333333333,0.106,"X6",0.0894166666666667,"PD2",7
"1711","XF3348",26,3,0.107583333333333,0.106,"X7",0.105,"PD2+Ca",7
"1712","XF3348",26,3,0.107583333333333,0.106,"X8",0.105,"PD2+Ca",7
"1713","XF3348",26,3,0.107583333333333,0.106,"X9",0.113,"PD2+Ca",7
"1714","XF3348",26,3,0.107583333333333,0.106,"X10",0.112,"PD2+Ca",7
"1715","XF3348",26,3,0.107583333333333,0.106,"X11",0.107,"PD2+Ca",7
"1716","XF3348",26,3,0.107583333333333,0.106,"X12",0.118,"PD2+Ca",7
"1717","IVIA5901",27,3,0.107583333333333,0.106,"X1",0.174416666666667,"PD2",7
"1718","IVIA5901",27,3,0.107583333333333,0.106,"X2",0.160416666666667,"PD2",7
"1719","IVIA5901",27,3,0.107583333333333,0.106,"X3",0.186416666666667,"PD2",7
"1720","IVIA5901",27,3,0.107583333333333,0.106,"X4",0.182416666666667,"PD2",7
"1721","IVIA5901",27,3,0.107583333333333,0.106,"X5",0.167416666666667,"PD2",7
"1722","IVIA5901",27,3,0.107583333333333,0.106,"X6",0.165416666666667,"PD2",7
"1723","IVIA5901",27,3,0.107583333333333,0.106,"X7",0.204,"PD2+Ca",7
"1724","IVIA5901",27,3,0.107583333333333,0.106,"X8",0.197,"PD2+Ca",7
"1725","IVIA5901",27,3,0.107583333333333,0.106,"X9",0.201,"PD2+Ca",7
"1726","IVIA5901",27,3,0.107583333333333,0.106,"X10",0.191,"PD2+Ca",7
"1727","IVIA5901",27,3,0.107583333333333,0.106,"X11",0.19,"PD2+Ca",7
"1728","IVIA5901",27,3,0.107583333333333,0.106,"X12",0.226,"PD2+Ca",7
